p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,0.85,0.02,1.0,0.9198167926227584,0.03925400383741875,0.03925400383741874,0.001675199702404261
1.0,1.0,0.86,0.02,1.0,0.9202902294693477,0.03902735583248947,0.039027355832489466,0.0016550588656732872
1.0,1.0,0.87,0.02,1.0,0.9207531358131489,0.03880568771626297,0.038805687716262964,0.0016354887543252588
1.0,1.0,0.88,0.02,1.0,0.9212058590871536,0.03858883723448863,0.03858883723448862,0.0016164664438689524
1.0,1.0,0.89,0.02,1.0,0.9216487316086475,0.03837664910201244,0.03837664910201244,0.001597970187327683
1.0,1.0,0.9,0.02,1.0,0.9220820713923075,0.03816897463279705,0.03816897463279703,0.001579979342098353
1.0,1.0,0.91,0.02,1.0,0.9225061829113854,0.037965671393250314,0.0379656713932503,0.0015624743021139427
1.0,1.0,0.92,0.02,1.0,0.9229213578107928,0.03776660287716801,0.037766602877167994,0.0015454364348713241
1.0,1.0,0.93,0.02,1.0,0.923327875575601,0.03757163820073603,0.037571638200736016,0.0015288480229268511
1.0,1.0,0.9400000000000001,0.02,1.0,0.9237260041581751,0.03738065181616315,0.03738065181616313,0.0015126922094984673
1.0,1.0,0.9500000000000001,0.02,1.0,0.9241160005668935,0.03719352324263036,0.037193523242630366,0.0014969529478458048
1.0,1.0,0.96,0.02,1.0,0.9244981114191723,0.037010136813349255,0.03701013681334922,0.0014816149541291854
1.0,1.0,0.97,0.02,1.0,0.9248725734612976,0.036830381437613816,0.036830381437613816,0.0014666636634748172
1.0,1.0,0.98,0.02,1.0,0.9252396140573581,0.036654150376822105,0.036654150376822105,0.0014520851889977548
1.0,1.0,0.99,0.02,1.0,0.9255994516494086,0.03648134103351804,0.036481341033518015,0.0014378662835551784
1.0,1.0,1.0,0.02,1.0,0.925952296190815,0.036311854752581,0.03631185475258099,0.001423994304022784
1.0,1.0,0.01,0.03,1.0,0.06436094057123369,0.18933364070955008,0.18933364070955433,0.5569717780096619
1.0,1.0,0.02,0.03,1.0,0.16188049316406114,0.24046325683593708,0.24046325683593714,0.3571929931640647
1.0,1.0,0.03,0.03,1.0,0.25000000000000133,0.24999999999999925,0.2500000000000004,0.24999999999999917
1.0,1.0,0.04,0.03,1.0,0.32383016391441005,0.24523060956625178,0.2452306095662529,0.18570861695308524
1.0,1.0,0.05,0.03,1.0,0.3849978226157651,0.23548410509507814,0.23548410509507905,0.14403396719407768
1.0,1.0,0.06,0.03,1.0,0.4359385272846809,0.22431788297172917,0.22431788297172917,0.11542570677186083
1.0,1.0,0.07,0.03,1.0,0.4787789980143019,0.21315958164020893,0.21315958164020832,0.09490183870528085
1.0,1.0,0.08,0.03,1.0,0.5151938229188177,0.20257621192438868,0.20257621192438863,0.07965375323240512
1.0,1.0,0.09,0.03,1.0,0.546467571713103,0.19276687804766296,0.19276687804766343,0.06799867219157056
1.0,1.0,0.1,0.03,1.0,0.5735834775086497,0.18376946366782038,0.18376946366782035,0.05887759515570953
1.0,1.0,0.11,0.03,1.0,0.5972991257963592,0.1755521702472971,0.1755521702472969,0.051596533709046884
1.0,1.0,0.12,0.03,1.0,0.6182040673620426,0.16805547462269024,0.16805547462269102,0.045684983392576164
1.0,1.0,0.13,0.03,1.0,0.6367621508663617,0.16121162744114745,0.16121162744114745,0.04081459425134348
1.0,1.0,0.14,0.03,1.0,0.6533423656216697,0.15495359850389112,0.15495359850389095,0.03675043737054829
1.0,1.0,0.15,0.03,1.0,0.6682413706223229,0.1492189468379944,0.14921894683799453,0.03332073570168815
1.0,1.0,0.16,0.03,1.0,0.681700073493681,0.14395122911152955,0.14395122911152972,0.030397468283259947
1.0,1.0,0.17,0.03,1.0,0.6939159479305204,0.13910022714084064,0.13910022714084042,0.027883597787798434
1.0,1.0,0.18,0.03,1.0,0.7050522802457468,0.1346216327977314,0.1346216327977316,0.025704454158790194
1.0,1.0,0.19,0.03,1.0,0.7152451837636304,0.1304765102726704,0.13047651027267046,0.023801795691028783
1.0,1.0,0.2,0.03,1.0,0.7246089747968038,0.126630694624684,0.12663069462468393,0.02212963595382824
1.0,1.0,0.21,0.03,1.0,0.7332403337828154,0.12305420303428662,0.12305420303428674,0.020651260148611236
1.0,1.0,0.22,0.03,1.0,0.7412215565266399,0.11972069271348182,0.11972069271348199,0.019337058046396485
1.0,1.0,0.23,0.03,1.0,0.7486231172241873,0.11660697773563736,0.11660697773563747,0.018162927304537852
1.0,1.0,0.24,0.03,1.0,0.7555057059944098,0.11369260624187712,0.1136926062418772,0.01710908152183587
1.0,1.0,0.25,0.03,1.0,0.7619218615340421,0.11095949439816133,0.11095949439816133,0.01615914966963515
1.0,1.0,0.26,0.03,1.0,0.7679172891368107,0.10839161138674928,0.10839161138674941,0.015299488089690536
